pic_ID,symbol_word,symbol_coordinates,other_words
8/106838.jpg,fitness,"[74.0, 52.0, 447.0, 300.0, 'fitness/health']","['health', 'fitness/health', 'sneakers', 'lungs', 'death/suicide']"
10/174627.png,fitness,"[8.0, 4.0, 500.0, 487.0, 'sport/fitness/seduction']","['Restriction', 'Challenge/Hunger', 'Fighting/angry', 'Sex/Frustration', 'sport/fitness/seduction']"
3/92413.jpg,running,"[66.0, 164.0, 436.0, 279.0, 'running']","['perpetrator', 'running', 'Hiding ', 'Political Satire', 'evil']"
7/124147.jpg,exercise,"[255.0, 20.0, 7.0, 458.0, 'exercise']","['exercise', 'strong/stylish', 'strength', 'fitness', 'exercise']"
10/170715.png,fitness,"[86.0, 58.0, 419.0, 191.0, 'Nutrition, fitness']","['Nutrition, fitness', 'anatomy', 'Preparation', 'CHIPOTLE', 'anatomy']"
2/58432.jpg,fitness,"[308.0, 51.0, 488.0, 334.0, 'FITNESS']","['FITNESS', 'sex appeal/Muscles', 'female power/dominance', 'sex/lust', 'lifestyle']"
0/142840.jpg,exercise,"[86.0, 91.0, 468.0, 349.0, 'Exercise ']","['swiming', 'joint/bone', 'bones', 'Exercise ', 'Relief']"
5/20835.jpg,fitness,"[123.0, 196.0, 429.0, 404.0, 'sports/fitness']","['Art', 'basket', 'woven/branding', 'basketball net', 'sports/fitness']"
2/123832.jpg,fitness,"[184.0, 99.0, 388.0, 437.0, 'Fitness']","['reebok', 'Fitness', 'run', 'Toned/Athletic', 'workout/tone']"
3/57773.jpg,running,"[14.0, 5.0, 464.0, 335.0, 'speed/running/fast']","['Strong/Tough', 'speed/running/fast', 'fun car', 'stylish', 'rough']"
3/90093.jpg,exercise,"[499.0, 203.0, 4.0, 469.0, 'workout/exercise']","['workout/exercise', 'power/focus/strength ', 'dedication', 'fitness', 'health']"
10/170856.png,exercise,"[42.0, 274.0, 448.0, 489.0, 'Outdoor Exercise']","['adventure', 'Outdoor Exercise', 'spring', 'exercise']"
8/93168.jpg,fitness,"[96.19999694824219, 344.9697265625, 405.79998779296875, 439.3701171875, 'Fitness']","['health', 'sexy', 'Attractive', 'Fitness', 'pieces']"
10/174994.png,exercise,"[54.0, 79.0, 428.0, 490.0, 'Toughness/Exercise']","['Shocking', 'duality/blending', 'Toughness/Exercise', 'Mascot/Dedication', 'irony']"
9/29749.jpg,fitness,"[144.0, 174.0, 344.0, 453.0, 'Fitness/Lightness']","['abs', 'toned abdominal muscles', 'Fitness/Lightness', 'fit', 'strength']"
10/173911.png,fitness,"[157.0, 72.0, 213.0, 280.0, 'Active/Healthy/Fit/Fitness/Inspiration']","['Energy/Health', 'Healthy/Excercise', 'health conscious', 'Active/Healthy/Fit/Fitness/Inspiration', 'Activity/Inspiration']"
10/171620.png,fitness,"[296.0, 12.0, 477.0, 406.0, 'FITNESS']","['sex appeal', 'FITNESS']"
3/7873.jpg,exercise,"[101.0, 117.0, 438.0, 417.0, 'Fitness/exercise']","['achievement', 'Fitness/exercise', 'shoes', 'fast', 'fast']"
2/105942.jpg,exercise,"[359.0, 354.0, 98.0, 108.0, 'exercise/dedication']","['sneaker', 'exercise/dedication', 'shadows/danger ', 'run/exersise', 'old age']"
0/106740.jpg,fitness,"[327.0, 169.0, 492.0, 342.0, 'fitness']","['sports', 'fitness', 'compromise', 'Flexibility', 'equation']"
10/174580.png,fitness,"[32.0, 43.0, 458.0, 471.0, 'Fun/Fitness']","['Humor', 'Fun/Fitness', 'Belly laughs', 'no symbolism detected', 'Comedy/Impossible']"
5/65715.jpg,fitness,"[278.0, 167.0, 454.0, 355.0, 'Sexy/fitness']","['sexy', 'jerk', 'Sexy/fitness', 'Lust', 'sex appeal']"
5/95565.jpg,fitness,"[51.0, 90.0, 311.0, 326.0, 'Health/fitness']","['nike', 'Health/fitness', 'grease/fat/unhealthy', 'active', 'QUICK, FAST, EASY']"
7/138037.jpg,exercise,"[450.0, 118.0, 21.0, 469.0, 'challenge/exercise']","['fat/weight to lose', 'challenge/exercise', 'fat/gross', 'weightloss', 'strength']"
10/174070.png,exercise,"[85.0, 66.0, 434.0, 306.0, 'healthy/exercise']","['Health', 'no symbol detected', 'healthy/exercise', 'Fitness', 'Exercise/health']"
10/176836.png,exercise,"[17.0, 11.0, 481.0, 408.0, 'Exercise']","['nature', 'Exercise', 'health/exercise', 'motion/fitness', 'Exercise']"
6/97456.jpg,fitness,"[189.0, 145.18994140625, 374.6000061035156, 356.3896484375, 'Fitness']","['Healthy dessert/ Healthy snack/ Ice cream flavor', 'chocolate/creamy/ice cream', 'Fitness', 'taste', 'yummy']"
9/144739.jpg,running,"[191.0, 414.0, 87.0, 284.0, 'running']","['many/packed/stuffed ', 'comfortable/safe/protecting', 'running', 'art', 'cushion']"
5/121175.jpg,running,"[144.0, 77.0, 377.0, 239.0, 'running']","['Thinking/Confused', 'speed', 'speed', 'runner', 'running']"
10/173678.png,fitness,"[136.0, 140.0, 396.0, 445.0, 'fitness']","['Masculine/Sex', 'Beauty/Sex', 'fitness', 'sexy/stylish/outdoorsy']"
