pic_ID,symbol_word,symbol_coordinates,other_words
10/173801.png,romance,"[33.0, 17.0, 500.0, 164.0, 'Mystery/Romance']","['nuttiness', 'Mystery/Romance']"
3/10433.jpg,love,"[331.0, 382.0, 103.0, 205.0, 'Pregnancy/ Love']","['beer belly', 'Pregnancy/ Love', 'Birth/Nurturing', 'loved/ birth', 'odd/unique']"
10/172613.png,love,"[104.0, 3.0, 474.0, 282.0, 'Love/Desire']","['Love/Desire', 'love', 'closeness/intimacy', 'Classy/Romance/Classic']"
0/92170.jpg,love,"[55.0, 49.0, 476.0, 430.0, 'Love/Hopefulness']","['Society', 'Classy/Community', 'Prosperity', 'housewife/Americana/feminity', 'Love/Hopefulness']"
6/41476.jpg,love,"[184.0, 478.0, 10.0, 168.0, 'love']","['love', 'love/happiness/togetherness', 'love/togetherness', 'caring/love', 'Relationship Respect']"
10/177280.png,love,"[87.0, 21.0, 489.0, 237.0, 'love']","['love', 'lightweight / love', ""'low fat ice cream/obesity'"", 'love', 'ICE CREAM LOVE']"
10/172156.png,love,"[76.0, 140.0, 380.0, 444.0, 'Love/Rose']","['Love/Rose', 'lettuce', 'Lettuce', 'Fresh', 'Poor nutrition']"
10/171970.png,love,"[338.0, 385.0, 458.0, 499.0, 'Fun/Love']","['exploration, discovery', 'Fun/Love', 'Future']"
0/81740.jpg,love,"[139.0, 136.0, 386.0, 287.0, 'Love/Togetherness']","['safe/family/unite/reliable/union', 'touching/ tactility', 'Love/Togetherness', 'Trust/love', 'resposible']"
2/116052.jpg,love,"[66.0, 73.0, 484.0, 469.0, 'love']","['Togetherness/bonding', 'love', 'embrace/nude couple', 'Love', 'abstract/ art']"
10/173536.png,love,"[167.0, 135.0, 352.0, 363.0, 'Love']","['Love', 'love', 'love/heart', 'heart/love', 'Love']"
4/158614.jpg,love,"[285.0, 93.0, 492.0, 347.0, 'cupid/love']","['sex', 'angel', 'Innocence', 'cupid/love', 'sex']"
10/174797.png,love,"[5.0, 3.0, 497.0, 499.0, 'Love/Diversity']","['puzzle', 'Online dating', 'people/humanity', 'Love/Diversity', 'violence']"
2/52722.jpg,love,"[10.0, 41.0, 234.0, 433.0, 'Heart/ Love']","['Cold', 'Heart/ Love', 'Heart', 'Heart', 'Raw/imagination/creation']"
6/29766.jpg,love,"[313.0, 286.0, 182.0, 104.0, 'heart/love']","['Food / Drink', 'heart/love', 'love', 'Love', 'heart']"
10/172170.png,love,"[88.0, 94.0, 436.0, 294.0, 'Love/Romance']","['Love/Romance', 'love / romance', 'love', 'fragrance']"
1/140311.jpg,love,"[134.0, 2.0, 404.0, 190.0, 'love']","['love', 'Coffee Cup', 'couple/love/attraction', 'invitation', 'Love']"
4/62554.jpg,romance,"[179.0, 13.0, 384.0, 236.0, 'romance ']","['Comfort', 'peace/togetherness', 'romance ', 'Love', 'history/love']"
10/172977.png,romance,"[212.0, 11.0, 486.0, 473.0, 'Romance/Sex/Happiness']","['Sex, Sexy', 'Sex/Intimate', 'sexy/desirable', 'Romance/Sex/Happiness']"
6/20936.jpg,love,"[12.0, 44.0, 456.0, 480.0, 'love']","['Sex Appeal', 'love', 'unrestrained', 'sex appeal', 'sex']"
10/176321.png,love,"[27.0, 224.0, 292.0, 257.0, 'self love/ mental health']","['Old Age', 'plastic surgery', 'Age/Use', 'self love/ mental health', 'wrinkless/age']"
9/96299.jpg,love,"[141.0, 61.0, 351.0, 406.0, 'Love food']","['desire/thirst', 'Love food', 'love', 'Messy', 'thirst']"
