pic_ID,symbol_word,symbol_coordinates,other_words
10/172907.png,freedom,"[8.0, 34.0, 318.0, 223.0, 'Freedom/Childhood']","['Freedom/Childhood', 'Fun/Amazing', 'Fun/Party']"
10/171186.png,freedom,"[111.0, 3.0, 253.0, 144.0, 'freedom']","['freedom', 'Delta airlines', 'freedom']"
10/177085.png,freedom,"[125.0, 51.0, 319.0, 190.0, 'freedom']","['freedom', 'Relaxation', 'outdoors/nature', 'Modern Life', 'lifestyle']"
1/155151.jpg,freedom,"[485.0, 330.0, 139.0, 439.0, 'Freedom']","['error/wrong', 'relaxing', 'relax', 'Freedom', 'Adventure ']"
1/11281.jpg,freedom,"[63.0, 347.0, 462.0, 437.0, 'Freedom']","['Prison', 'Theft', 'crime', 'Freedom', 'you cant hold back absolut']"
0/127440.jpg,freedom,"[61.0, 8.0, 123.0, 285.0, 'freedom']","['Danger', 'Danger', 'Safety/Protection', 'banned books/ assault weapons ok', 'freedom']"
10/173193.png,freedom,"[261.0, 22.0, 482.0, 424.0, 'Escape/Freedom']","['Escape/Freedom', 'Class/Wealth/Youth']"
0/98720.jpg,freedom,"[49.0, 43.0, 433.0, 286.0, 'freedom']","['refreshing', 'freshness', 'freedom', 'brand', 'Adventure/Freshness']"
9/45989.jpg,freedom,"[202.0, 44.0, 492.0, 489.0, 'freedom']","['nude/raw/real', 'choice/conviction', 'Sex', 'ARROGANCE', 'freedom']"
2/146102.jpg,freedom,"[228.0, 192.0, 275.0, 301.0, 'Faith/Freedom/Floating']","['Solo adventure', 'journey', 'Faith/Freedom/Floating', 'lightweight', 'nature']"
0/99650.jpg,freedom,"[303.0, 392.0, 114.0, 209.0, 'openess/freedom']","['Safety', 'openess/freedom', 'environment', 'safety', 'Happiness']"
1/87941.jpg,freedom,"[97.0, 5.0, 426.0, 467.0, 'Freedom/Toughness']","['Freedom/Toughness', 'wonder/play/childhood', 'nature', 'Games', 'women']"
0/82920.jpg,america,"[10.0, 68.0, 477.0, 405.0, 'America/Smoothness']","['razor ,clean shave', 'smooth', 'America/Smoothness', 'smooth', 'Hardness/shaving']"
1/6231.jpg,freedom,"[140.0, 0.0, 402.0, 236.0, 'Freedom']","['fly', 'life', 'goodness', 'Freedom', 'easy/innocence']"
10/175015.png,freedom,"[158.0, 74.0, 323.0, 472.0, 'peace/freedom/nostalgia']","['Natural/Commune', 'Seduction/Beauty', 'peace/freedom/nostalgia', 'Adventure/Nature', 'natural/sex']"
3/116443.jpg,freedom,"[133.0, 165.0, 326.0, 337.0, 'Money/Freedom']","['cause/help/conservation', 'Prison', 'Money/Freedom', 'animals/help', 'freedom/animals']"
8/38.jpg,freedom,"[409.0, 171.0, 94.0, 346.0, 'Alone / Freedom']","['Alone / Freedom', 'exhaustion', 'Adventure/limitless', 'adventure', 'wilderness/freedom']"
10/173392.png,america,"[144.0, 14.0, 490.0, 100.0, 'Patriotism/America']","['Patriotic/American', 'election/best/quality', 'Patriotism/America']"
2/103062.jpg,freedom,"[64.0, 60.0, 475.0, 181.0, 'Freedom']","['Nature/Outdoors', 'Freedom', 'Freedom/relief ', 'nature/travel', 'Powering electronics/Recharge yourself/Drained, needs filling/Reset/Refresh/Vital for operation']"
0/53820.jpg,freedom,"[39.0, 14.0, 488.0, 473.0, 'Freedom/Donation']","['Distortion ', 'Pain', 'Freedom/Donation', 'destruction', 'press/ identifies']"
10/171483.png,freedom,"[167.0, 173.0, 340.0, 492.0, 'less freedom']","['Well endowed male', 'quirky humor inclusive', 'bigger/longer', 'covered', 'less freedom']"
