pic_ID,symbol_word,symbol_coordinates,other_words
6/41476.jpg,happiness,"[31.0, 162.0, 156.0, 470.0, 'love/happiness/togetherness']","['love', 'love/happiness/togetherness', 'love/togetherness', 'caring/love', 'Relationship Respect']"
10/174139.png,happiness,"[0.0, 0.0, 500.0, 78.0, 'happiness']","['happiness', 'no symbol detected', 'Smile/Happiness', 'Smile', 'Happiness/Simplicity']"
4/66464.jpg,smile,"[193.0, 215.0, 323.0, 293.0, 'smile']","['mouthpiece', 'smile', 'Strong', 'aging', 'nutcracker']"
10/173396.png,happiness,"[172.0, 97.0, 386.0, 313.0, 'Friendship/Happiness']","['Interaction/Friends', 'closeness/intimacy', 'Friendship/Happiness']"
7/120017.jpg,smile,"[41.0, 96.0, 458.0, 285.0, 'smile']","['smile', 'fun', 'happiness', 'Happiness/Cheesiness', 'Elegant/Simple']"
10/176491.png,happiness,"[40.0, 274.0, 420.0, 42.0, 'happiness']","['happiness', 'Rabbit', 'nature', 'Rabbit/fast', 'Rabbit']"
10/170282.png,happiness,"[270.0, 108.0, 384.0, 171.0, 'Happiness']","['cents', 'Happiness', 'candy bar', 'Sugar ']"
1/150941.jpg,smile,"[128.0, 27.0, 410.0, 278.0, 'Brightened Smile']","['Freshness', 'whitening', 'Brightened Smile', 'Cleanliness ', 'breathe ']"
3/67993.jpg,happiness,"[96.0, 280.0, 429.0, 411.0, 'happiness']","['Joy/odd/missing', 'Sadness', 'Fake', 'happiness', 'happy/ joy']"
10/175621.png,happiness,"[233.0, 123.0, 435.0, 343.0, 'Happiness/Relaxation']","['Happiness/Relaxation', 'Beauty/Frizziness', 'beauty ', 'youth/de-aging', 'relaxed']"
4/43494.jpg,happiness,"[53.0, 57.0, 438.0, 500.0, 'Happiness/Carefree']","['Happiness/Carefree', 'Satisfying/Happy', 'not worried/happy', 'Carefree Attitude / Happiness', 'Happiness']"
10/170136.png,happiness,"[216.0, 180.0, 58.0, 14.0, 'happiness']","['happiness', 'happiness', 'pink']"
5/11225.jpg,happiness,"[327.0, 282.0, 135.0, 46.0, 'Happiness/Satisfaction']","['team', 'Happiness/Satisfaction', 'active/adventurous', 'Togetherness/Pleasure', 'Three Musketeers']"
10/173917.png,happiness,"[16.0, 121.0, 468.0, 426.0, 'Happiness/Nature']","['Happiness/Nature', 'Swing/Simple Fun', 'delicious/enjoyment', 'Smile/Source of happiness', 'Happiness/Youth']"
10/172930.png,happiness,"[10.0, 132.0, 493.0, 383.0, 'fun/happiness']","['Different/Stands out', 'fun/happiness', 'Elite/Style', 'elevated']"
10/172977.png,happiness,"[212.0, 11.0, 486.0, 473.0, 'Romance/Sex/Happiness']","['Sex, Sexy', 'Sex/Intimate', 'sexy/desirable', 'Romance/Sex/Happiness']"
