pic_ID,symbol_word,symbol_coordinates,other_words
10/170241.png,protection,"[173.0, 57.0, 227.0, 92.0, 'Protection']","['hard working heroic', 'Strong ', 'Desirability/Masculinity', 'Protection']"
4/44734.jpg,protection,"[41.0, 2.0, 365.0, 471.0, 'Protection/Value']","['Protection/Value', 'Protected', 'value/price', 'Fragility / Vulnerability', 'Protection']"
0/102580.jpg,protection,"[96.0, 23.0, 301.0, 361.0, 'Protection/Security']","['composer', 'unifying', 'Practice', 'Family/Convenience', 'Protection/Security']"
0/100580.jpg,protection,"[475.0, 435.0, 196.0, 296.0, 'Protection/Safety']","['direction/inclusion', 'Motorola', 'Protection/Safety', 'Danger/Responding', 'All directions']"
0/127440.jpg,protection,"[138.0, 133.0, 446.0, 403.0, 'Safety/Protection']","['Danger', 'Danger', 'Safety/Protection', 'banned books/ assault weapons ok', 'freedom']"
3/4373.jpg,protection,"[22.0, 22.0, 439.0, 429.0, 'protection']","['comfort attention', 'protection', 'shoes/high style', 'comparison/trendy/classic', 'shoes']"
0/7250.jpg,protection,"[76.0, 22.0, 498.0, 456.0, 'Protection']","['Sex/Baseball', 'Sex', 'Protection', 'condoms', 'condoms']"
0/52460.jpg,protection,"[176.0, 88.0, 290.0, 249.0, 'protection']","['protection', 'protection', 'Nature', 'Environment/Protection', 'Protection']"
4/52414.jpg,protection,"[91.0, 69.0, 419.0, 363.0, 'Environment/Protection']","['Environment/Protection', 'environment', 'Extinction', 'animal', 'nature/conservation']"
8/49368.jpg,protection,"[216.0, 13.0, 472.0, 402.0, 'protection']","['protection', 'Power/Control', 'Tools/Power', 'accurate', 'Aim/focus']"
0/72260.jpg,protection,"[210.0, 14.0, 500.0, 250.0, 'protection']","['Excitement ', 'steady nerves', 'protection', 'Action', 'military']"
1/66431.jpg,protection,"[155.0, 125.0, 400.0, 338.0, 'Protection']","['icy/cold', 'Protection', 'help', 'trapped/mystery', 'privacy/health']"
10/175405.png,penis,"[294.0, 178.0, 438.0, 334.0, 'Penis']","['Penis', 'groin/sexuality', 'Sex', 'penis/travel', 'protection']"
4/69554.jpg,protection,"[352.0, 214.0, 248.0, 134.0, 'protection']","['protection', 'protection', 'pinata ', 'Fragility', 'fragility/danger']"
1/127241.jpg,protection,"[86.0, 8.0, 449.0, 358.0, 'Death/Protection']","['summer time/parking lot picnic', 'Helmet safety awareness', 'human head/injury', 'Death/Protection', 'head injury/death/brain']"
0/81850.jpg,protection,"[204.0, 144.0, 342.0, 235.0, 'Armor/protection']","['stylish/safe', 'style/confidence', 'Stylish/Safe', 'elegance/glamour/assurance', 'Armor/protection']"
2/44582.jpg,protection,"[217.0, 208.0, 381.0, 379.0, 'Protection/Prevention']","['home safety', 'Protection/Prevention', 'Coverage/variety ', 'Invitation', 'advertising to theft/vulnerability']"
5/76555.jpg,penis,"[101.0, 79.0, 417.0, 408.0, 'make me a man again / big penis']","['Adventurous', 'environment', 'Adventure / Wild', 'EXCITING/ADVENTURE', 'make me a man again / big penis']"
8/71728.jpg,protection,"[22.0, 51.0, 442.0, 428.0, 'protection']","['protection', 'Contrast/Threat', 'GUN/VIOLENCE', 'Danger/Violence', 'violence']"
7/44157.jpg,protection,"[81.0, 29.0, 399.0, 213.0, 'protection']","['thoughts/ideas', 'frustration/anger', 'exasperation', 'protection', 'annoyence ']"
2/52612.jpg,protection,"[136.0, 58.0, 354.0, 357.0, 'Protection']","['protect out surroundings and life', 'Protection', 'environment/pollution', 'protection', 'safety']"
1/52501.jpg,protection,"[161.0, 84.0, 342.0, 367.0, 'Environment/Protection']","['Environment/Protection', 'Protection', 'Contraception / Protection', 'nature', 'safety/protection']"
3/127583.jpg,protection,"[25.0, 93.0, 295.0, 264.0, 'Safety/Protection']","['Mandatory', 'Safety reminder', 'Safety/Protection', 'safety', 'necessity/required']"
1/101751.jpg,protection,"[258.0, 233.0, 321.0, 302.0, 'protection/safety']","['Worker', 'Hard work', 'Environment/Protect', 'protection/safety', 'work']"
0/135640.jpg,protection,"[467.0, 178.0, 125.0, 291.0, 'danger/protection']","['danger/protection', 'DANGER', 'crash', 'Safety/Protection', 'Hardness']"
3/159043.jpg,protection,"[161.0, 177.0, 479.0, 387.0, 'tire, protection']","['safe', 'idea creation', 'safety', 'obstacle', 'tire, protection']"
10/172037.png,protection,"[28.0, 4.0, 457.0, 399.0, 'abuse/suffering/protection']","['Harm/Anger', 'abuse/suffering/protection', 'violence/harm', 'barrier']"
2/140352.jpg,protection,"[87.0, 213.0, 412.0, 390.0, 'Protection']","['Protection', 'safe/cradled ', 'world wide', 'Recycled Drink Sleeve', 'World']"
6/28326.jpg,protection,"[202.0, 304.0, 8.0, 154.0, 'protection']","['Finance / Banking', 'protection', 'retirement/security', 'Stuck', 'safe']"
0/17850.jpg,protection,"[83.0, 32.0, 353.0, 422.0, 'Bullying/Protection']","['abuse/closed mouthed', 'danger/pain', 'Danger/ Harm', 'Bullying/Protection', 'facebook']"
0/108030.jpg,protection,"[75.0, 66.0, 469.0, 340.0, 'Protection']","['Sensitive skin/prickly/soothing gel/moisturizing lotion', 'Stubble/Roughness/Pricklyness', 'stubble', 'Protection', 'sharp/ pricks/ rough']"
2/152992.jpg,protection,"[112.0, 0.0, 359.0, 189.0, 'helping hand / protection']","['united/sports', 'The world', 'Fitness', 'greatness/global', 'helping hand / protection']"
0/105350.jpg,protection,"[61.0, 227.0, 432.0, 499.0, 'War/Protection']","['war', 'War/Protection', 'Balance/Protection', 'Toughness', 'strong/military']"
0/11210.jpg,protection,"[135.0, 39.0, 477.0, 425.0, 'Protection/Exploration']","['clean', 'futurist', 'Protection/Exploration', 'Future/Tech', 'futuristic/sci-fi/space']"
7/143727.jpg,protection,"[89.0, 13.39990234375, 462.5999755859375, 222.19970703125, 'Protection']","['barrier/shield', 'trust', 'Catch/Slam', 'Protection', 'soft']"
3/157753.jpg,protection,"[222.0, 37.0, 451.0, 205.0, 'Protection/Carefulness']","['Protection/Carefulness', 'Busy fashion model', 'Strong Woman/Modern Woman/Jack-of-Trades', 'beauty/sex appeal', 'everyday/fashion']"
1/39481.jpg,condom,"[141.0, 78.0, 404.0, 424.0, 'condom']","['condom', 'Shrinking', 'drunkenness/inability', 'impotence/drunkeness', 'limp/asexual']"
1/53741.jpg,protection,"[122.0, 70.0, 404.0, 496.0, 'protection/safety']","['death/danger', 'Danger/Global Warming', 'protection/safety', 'this ice bomb represents the destruction of our species', 'Death/danger/global warming']"
