pic_ID,symbol_word,symbol_coordinates,other_words
1/165071.jpg,art,"[88.0, 0.0, 451.0, 403.0, 'art/retro']","['royalty', 'alcohol', 'exotic/foreign', 'art/retro', 'royal']"
10/177443.png,art,"[13.0, 36.0, 458.0, 390.0, 'Classic/art']","['Eating', 'disdain', 'Classic/art', 'Food', 'Art']"
6/54756.jpg,art,"[120.0, 88.0, 410.0, 400.0, 'art']","['Martar', 'art', 'India', 'art', 'foreign']"
10/175070.png,art,"[3.0, 9.0, 374.0, 385.0, 'Individualism/Art']","['Intelligence', 'Andy Warhol', 'Individualism/Art', 'artist', 'no symbol detected']"
4/20304.jpg,art,"[380.0, 405.0, 189.0, 92.0, 'Art']","['Art', 'Art', 'Delicious', 'food', 'still']"
10/171332.png,art,"[375.0, 414.0, 133.0, 137.0, 'school art']","['school art', 'healthy', 'GARDENING', 'eating', 'clay apple']"
1/125411.jpg,art,"[461.0, 93.0, 213.0, 486.0, 'art']","['fashion/elegance ', 'art', 'New', 'relaxing/style', 'chaotic/fashion']"
2/116052.jpg,abstract,"[52.0, 74.0, 462.0, 455.0, 'abstract/ art']","['Togetherness/bonding', 'love', 'embrace/nude couple', 'Love', 'abstract/ art']"
5/136135.jpg,art,"[75.0, 120.0, 239.0, 432.0, 'Childhood/Art']","['Humanity', 'Childhood/Art', 'Childishness / Innocence', 'self/representation /inner child', 'Learning/Success']"
4/41354.jpg,art,"[105.0, 159.0, 342.0, 310.0, 'Art ']","['Unique/personality', 'Sadness', 'physical abuse/violence', 'Art ', 'womanly']"
5/20835.jpg,art,"[427.0, 387.0, 45.0, 9.0, 'Art']","['Art', 'basket', 'woven/branding', 'basketball net', 'sports/fitness']"
10/172271.png,art,"[236.0, 59.0, 477.0, 406.0, 'fun / martial art']","['Energy / Fun', 'fun / martial art', 'Flavor/Kick', 'Power/Strength', 'energy/flavorful']"
10/172814.png,art,"[0.0, 1.0, 312.0, 454.0, 'Art/Quirky']","['Dangerous/Sneaky', 'respite/relaxing', 'danger', 'Art/Quirky', 'charmed']"
10/172284.png,art,"[170.0, 141.0, 327.0, 310.0, 'Art/Culture']","['natural', 'Wave/Clean', 'wave/ocean', 'Art/Culture', 'natural/refreshing']"
0/155500.jpg,art,"[70.0, 40.0, 423.0, 463.0, 'Art']","['fun ', 'enjoy', 'Art', 'Excitement/Entertainment', 'vacation']"
10/177502.png,art,"[11.0, 7.0, 499.0, 488.0, 'satire/art education']","['fighting', 'Drugs', 'Guidance', 'disappointment', 'satire/art education']"
2/31782.jpg,artistic,"[485.0, 179.0, 235.0, 465.0, 'Artistic']","['motion', 'Customization', 'design/reality', 'Artistic', 'color/style']"
7/98697.jpg,art,"[2.0, 45.0, 321.0, 245.0, 'art']","['art', 'Art', 'art/creative', 'creativity ', 'creativity']"
3/116243.jpg,art,"[126.0, 36.0, 474.0, 354.0, 'tattoos/body art']","['tattoos/body art', 'strength', 'animal rights', 'Tattoos', 'skin']"
6/149416.jpg,art,"[80.0, 33.0, 395.0, 420.0, 'Nature / Art / Beauty']","['Nature / Art / Beauty', 'Culture', 'Healthy', 'Fresh/Healthy', 'creative/food ']"
0/240.jpg,art,"[17.0, 99.0, 471.0, 424.0, 'Art/Ocean']","['handful', 'travel', 'Art/Ocean', 'nature/global/carribean', 'nature']"
5/101025.jpg,artistic,"[104.0, 17.0, 500.0, 500.0, 'artistic']","['extravagance', 'mt. dew supports the arts', 'Multicultural', 'unique', 'artistic']"
10/173364.png,art,"[107.0, 102.0, 358.0, 347.0, 'Art']","['Sad/Upset', 'fun', 'Art']"
7/116037.jpg,artistic,"[59.0, 18.0, 437.0, 360.0, 'artistic']","['christmas', 'artistic', 'Art/Creativity', 'christmas', 'christmas']"
2/92562.jpg,artistic,"[39.0, 150.0, 279.0, 487.0, 'artistic']","['NYC Breast Cancer', 'sports', 'empowerment', 'artistic', 'female runner']"
5/58895.jpg,art,"[20.0, 25.0, 242.0, 467.0, 'Paint / Art']","['Softness/Beauty', 'artful/beautiful', 'Paint / Art', 'smooth/perfect', 'beauty']"
9/144739.jpg,art,"[404.0, 64.0, 58.0, 492.0, 'art']","['many/packed/stuffed ', 'comfortable/safe/protecting', 'running', 'art', 'cushion']"
5/10635.jpg,art,"[80.0, 365.0, 201.0, 160.0, 'art/bottle/alcohol']","['essential/needed/empty/missing', 'art/bottle/alcohol', 'immportance', 'Support/Tiredness', 'daliesque']"
9/150029.jpg,artistic,"[187.0, 185.0, 447.0, 447.0, 'artistic/engineered']","['Research', 'paper', 'artistic/engineered', 'Genius Design', 'design']"
5/92535.jpg,art,"[146.0, 71.0, 383.0, 305.0, 'art']","['Home/quaint', 'Service', 'Complexity', 'pinpoint ', 'art']"
6/100766.jpg,artistic,"[117.0, 9.0, 496.0, 491.0, 'artistic']","['Imagination', 'artistic', 'thoughts/outcome', 'imagination', 'art']"
10/175137.png,art,"[56.0, 25.0, 456.0, 455.0, 'style/art/dream']","['Nature', 'Mermaids', 'Nature/Peacefulness', 'style/art/dream', 'fashion/style']"
0/88050.jpg,art,"[37.0, 455.0, 383.0, 40.0, 'Art']","['love', 'Comfort/Enjoyment', 'Art', 'creativity', 'painting']"
10/173532.png,artistic,"[181.0, 14.0, 397.0, 474.0, 'Artistic']","['Fashion/Model', 'sexy/mysterious', 'Artistic']"
6/128946.jpg,art,"[370.0, 56.0, 40.0, 366.0, 'art']","['sadness', 'drama', 'sad', 'smelly/stinks', 'art']"
4/149724.jpg,art,"[46.0, 346.0, 330.0, 145.0, 'Creative art with leaves']","['evolution', 'lung', 'Creative art with leaves', 'art/creation', 'art']"
4/118104.jpg,abstract,"[16.0, 54.0, 484.0, 440.0, 'abstract/unbelievable ']","['STRETCHED TOO THIN', 'abstract/unbelievable ', 'fuel effiency', 'sad', 'abuse']"
2/95422.jpg,art,"[76.0, 96.0, 427.0, 404.0, 'fine art/masterpiece']","['cereal', 'corn', 'Food', 'fine art/masterpiece', 'Art']"
10/173561.png,art,"[10.0, 6.0, 489.0, 370.0, 'art/painting/beauty']","['art/painting/beauty', 'Beauty', 'Classic']"
2/115872.jpg,art,"[134.0, 7.0, 443.0, 223.0, 'Beauty/Art']","['elegance', 'beauty', 'beauty', 'Beauty/Art', 'beauty']"
8/31828.jpg,art,"[105.0, 6.0, 461.0, 490.0, 'body art/originality ']","['sneakers / brand', 'body art/originality ', 'converse shoe', 'style', 'unique']"
8/121138.jpg,art,"[401.0, 65.0, 56.0, 452.0, 'art/sport/chaos']","['art/sport/chaos', 'entertainment', 'Evil/Danger', 'sports/winning', 'tough']"
8/10378.jpg,art,"[470.0, 445.0, 50.0, 16.0, 'Sex / Art']","['sexy', 'Sex / Art', 'sexuality', 'beer', 'sex appeal']"
7/95307.jpg,art,"[146.0, 84.0, 394.0, 428.0, 'art']","['salute', 'worship/idolize', 'great', 'Importance', 'art']"
8/82628.jpg,art,"[289.0, 222.0, 500.0, 458.0, 'Art']","['cleansing', 'Calm ', 'Art', 'radiance', 'artistic/creative']"
3/29573.jpg,art,"[278.0, 35.0, 470.0, 371.0, 'ART']","['ART', 'Art/beauty', 'Exotic/Primal', 'Healthy', 'Naked ']"
